0.67,11.06,4.83,-1.46,-1.14,0.05
-0.18,10.31,5.31,-1.20,-0.88,0.15
-0.51,8.76,6.42,-0.85,-0.20,0.26
0.83,8.54,6.28,-0.70,0.14,0.32
1.96,9.37,5.30,-0.12,0.52,0.48
2.11,8.83,4.64,0.48,0.70,0.59
0.54,8.44,4.86,1.14,1.02,0.77
-0.84,8.11,5.40,1.52,1.43,0.91
-0.27,7.89,5.63,1.99,2.33,1.16
0.82,7.63,5.39,2.20,2.88,1.27
3.16,7.25,4.81,2.11,3.18,1.28
4.64,7.46,4.22,1.93,2.95,1.21
4.71,7.10,3.67,1.48,2.09,0.89
4.14,7.01,4.06,1.03,1.36,0.53
3.64,6.37,4.27,0.45,0.45,-0.04
1.29,4.53,4.76,-0.15,0.06,-0.41
5.17,14.07,3.17,-0.53,-0.24,-0.24
1.10,9.93,2.18,0.18,-0.27,-0.20
-2.37,9.65,3.40,-0.09,1.01,-0.09
1.38,9.78,3.20,0.01,1.71,0.04
8.16,9.28,2.36,-0.01,1.18,-0.05
5.24,8.60,3.43,-0.03,-0.14,-0.44
0.06,9.15,3.57,-0.02,-0.48,-0.50
0.91,9.03,2.90,-0.02,-0.04,-0.44
0.39,9.40,2.56,-0.03,0.05,-0.35
-0.50,9.30,2.59,-0.05,-0.07,-0.34
-1.90,9.55,2.20,-0.11,0.28,-0.15
-0.44,9.16,3.56,-0.10,0.57,-0.06
1.16,8.77,3.34,-0.09,0.68,0.05
0.83,9.22,3.19,-0.12,0.52,0.07
1.01,9.45,3.50,-0.11,0.49,0.12
1.15,9.43,3.89,-0.10,0.50,0.15
0.32,9.33,3.79,-0.09,0.59,0.22
1.36,8.70,3.93,-0.05,0.63,0.22
2.76,9.03,3.57,-0.05,0.37,0.17
1.82,9.29,3.32,-0.05,0.15,0.11
0.07,9.26,4.12,-0.02,0.07,0.09
1.11,9.37,3.89,0.02,0.15,0.15
1.63,9.26,3.62,0.05,-0.03,0.12
0.88,9.31,3.95,0.07,-0.09,0.12
1.27,9.30,3.70,0.13,-0.13,0.16
1.18,9.34,3.41,0.16,-0.25,0.17
0.69,9.16,3.82,0.20,-0.30,0.23
1.18,9.20,3.42,0.22,-0.31,0.29
0.69,9.09,2.84,0.24,-0.37,0.32
0.49,9.12,2.48,0.21,-0.40,0.39
0.76,8.98,1.67,0.13,-0.44,0.50
0.96,9.02,0.38,0.01,-0.51,0.56
1.18,8.73,-1.76,-0.30,-0.70,0.60
0.81,8.08,-2.45,-0.63,-0.77,0.65
1.62,8.48,-3.75,-1.40,-0.88,0.76
0.31,12.16,-0.17,-1.76,-1.11,0.77
1.37,15.48,3.59,-1.96,-1.04,0.62
-1.18,12.52,6.79,-1.83,-0.91,0.45
-0.88,9.05,8.84,-1.94,0.16,-0.13
2.05,10.49,7.89,-1.71,0.28,-0.58
-1.19,8.53,6.17,-1.02,-0.24,-0.99
-2.02,7.80,6.13,-0.49,0.02,-1.52
2.92,6.94,5.23,0.12,0.33,-2.20
8.99,6.03,4.96,0.35,-0.36,-2.60
5.56,3.67,6.22,0.53,-2.35,-3.34
2.36,4.19,6.73,0.45,-3.07,-3.78
-3.01,5.10,6.80,0.35,-2.26,-3.78
-2.35,6.50,5.71,0.23,-1.58,-3.47
2.68,10.62,4.17,0.28,-0.88,-2.24
9.94,10.79,0.06,0.61,-0.71,-0.81
5.52,5.59,2.52,0.76,-0.82,0.68
-7.75,9.18,4.08,0.00,0.98,1.48
20.55,14.30,7.95,0.60,3.25,0.39
15.65,-2.47,1.66,0.45,-0.96,0.81
-2.68,7.01,5.76,-0.13,-2.37,-0.72
-9.43,15.77,7.61,0.09,-1.15,-0.03
4.80,8.53,4.53,0.53,0.27,0.18
4.79,7.00,4.62,0.46,-0.97,0.06
-3.15,10.59,6.74,0.64,-1.32,0.07
-2.25,9.39,5.15,0.85,-0.98,0.22
-0.10,8.83,3.49,0.93,-0.63,0.36
1.56,8.81,2.24,0.90,-0.64,0.40
1.78,8.61,1.59,0.79,-1.00,0.32
0.94,8.71,1.22,0.70,-1.27,0.27
-0.17,9.18,0.16,0.56,-1.22,0.33
-0.35,9.02,1.05,0.44,-1.11,0.38
-0.19,8.95,2.62,0.38,-0.89,0.49
1.16,10.37,4.59,0.40,-0.81,0.59
2.72,10.06,7.65,0.74,-0.95,0.64
3.36,11.29,8.70,1.03,-1.32,0.66
2.25,12.20,8.63,1.66,-1.96,0.57
2.74,11.31,6.67,2.14,-2.25,0.53
4.13,6.45,2.69,2.13,-2.80,0.32
2.68,6.53,1.24,0.93,-3.24,-0.13
6.73,4.15,4.65,-1.21,-4.34,-1.36
8.92,2.57,7.89,-2.15,-5.66,-1.70
-1.44,1.82,10.70,-3.34,-6.76,-2.10
-4.64,4.67,10.38,-3.91,-5.91,-1.63
-4.88,7.29,8.73,-4.05,-4.03,-1.02
1.18,9.61,6.89,-4.11,-3.33,-0.66
4.51,9.61,6.33,-3.62,-3.43,-0.29
4.21,8.02,6.32,-3.38,-3.87,-0.35
-0.29,9.62,7.88,-2.91,-4.02,-0.41
-2.00,9.67,8.34,-2.56,-3.66,-0.40
-2.27,10.63,8.06,-1.84,-2.79,-0.38
-2.01,10.25,7.04,-1.32,-2.32,-0.40
-1.76,11.02,5.59,-0.86,-1.86,-0.44
-0.69,10.32,4.73,-0.68,-1.71,-0.56
1.46,10.22,4.39,-0.57,-1.82,-0.89
2.08,10.32,4.99,-0.49,-2.30,-1.21
1.19,9.71,5.47,-0.27,-3.19,-1.58
0.11,8.87,5.44,-0.19,-3.63,-1.75
-1.65,9.60,4.79,-0.17,-4.10,-1.94
-3.10,10.25,5.04,-0.05,-4.27,-1.93
-4.64,7.35,4.11,0.11,-3.59,-1.71
-4.52,8.26,2.97,-0.09,-2.93,-1.58
-9.56,5.82,4.97,0.66,-1.35,-1.78
-5.66,6.19,4.79,-0.05,0.40,-0.84
-0.59,21.33,1.92,0.31,1.63,-0.87
3.69,13.53,1.24,0.57,1.65,-0.85
5.48,2.57,-0.31,0.28,1.24,-0.78
5.79,7.64,0.92,-0.29,0.48,-0.87
-0.35,10.07,4.69,-0.14,-0.37,-1.04
-0.19,8.99,3.72,-0.11,-0.52,-0.90
0.33,9.94,4.01,-0.08,-0.73,-0.74
0.32,8.82,2.92,-0.07,-0.82,-0.64
-0.07,9.46,1.63,-0.21,-1.11,-0.55
-1.37,9.10,2.01,-0.25,-1.09,-0.49
-0.95,9.14,3.45,-0.34,-0.70,-0.30
0.24,9.28,3.60,-0.31,-0.47,-0.22
1.50,8.94,3.24,-0.31,-0.50,-0.20
1.27,9.02,2.69,-0.35,-0.58,-0.21
0.42,8.95,2.33,-0.43,-0.58,-0.19
0.15,8.91,2.51,-0.50,-0.50,-0.16
0.44,8.94,3.25,-0.56,-0.27,-0.08
0.61,8.94,3.20,-0.60,-0.22,-0.06
0.43,9.08,3.16,-0.67,-0.16,-0.02
1.37,9.09,3.00,-0.70,-0.17,-0.02
-0.48,9.20,3.20,-0.78,-0.30,-0.06
-1.14,9.20,3.67,-0.79,-0.16,-0.05
1.06,9.59,4.57,-0.80,0.17,0.09
4.03,9.57,4.00,-0.78,0.09,0.13
2.89,10.16,3.14,-0.84,-0.37,0.06
-0.12,10.29,3.27,-0.89,-0.26,0.14
2.32,10.18,1.60,-1.03,-0.08,0.27
2.77,10.20,1.08,-1.20,-0.24,0.30
2.48,10.24,-0.12,-1.54,-0.48,0.34
3.68,11.43,-1.66,-1.81,-0.60,0.36
4.46,12.79,-2.35,-2.25,-1.05,0.32
5.28,13.46,-1.87,-2.57,-1.50,0.19
-3.53,9.73,10.57,-3.35,-2.39,-0.05
-4.22,14.10,11.51,-3.54,-1.83,0.14
-2.56,14.74,10.74,-1.98,-1.30,0.08
-2.31,5.59,10.31,-1.41,-1.04,0.14
0.83,5.47,9.35,-1.17,-0.55,0.03
-0.77,11.19,6.19,-0.37,-0.66,-0.17
-3.94,5.66,7.67,1.42,-0.13,-0.32
-2.51,5.39,7.34,1.92,0.31,-0.26
-1.73,5.16,8.27,2.81,0.75,-0.23
-2.59,5.66,9.29,3.21,1.17,-0.42
-3.59,6.71,10.46,4.14,1.98,-0.59
-3.50,5.15,11.89,4.63,2.63,-0.53
1.21,6.13,12.43,5.30,3.44,-0.46
3.05,6.89,13.54,5.70,3.38,-0.34
4.47,9.46,13.56,6.27,2.60,-0.46
4.73,10.42,11.77,6.26,2.22,-0.51
8.09,7.07,6.64,5.13,1.32,-0.60
3.90,0.07,2.46,3.66,0.65,-0.75
-6.01,-2.04,3.65,0.95,1.18,-0.95
-7.12,-0.84,4.53,-0.81,2.32,-0.06
5.40,10.90,6.28,-2.37,4.49,1.40
12.38,26.49,-1.41,-0.39,3.98,1.79
3.80,5.12,7.63,-2.96,2.58,-0.27
10.27,6.94,5.96,-2.20,3.00,0.70
14.87,11.70,4.98,-1.73,-0.76,-0.14
4.26,10.80,6.54,-1.48,-2.34,-0.89
