2.95,7.39,5.25,3.40,0.47,-0.93
2.97,6.00,5.02,2.82,-0.05,-0.96
1.42,6.59,4.50,2.39,-0.30,-0.95
0.29,6.05,3.16,1.64,-0.18,-0.77
0.70,5.69,2.46,1.01,-0.07,-0.67
-2.24,1.57,1.88,-0.62,0.29,-0.18
-3.10,2.03,2.80,-1.84,1.00,0.33
1.25,30.64,0.30,-0.37,1.53,0.30
12.21,3.49,-0.98,-0.72,1.56,0.39
-4.98,11.87,5.78,-1.54,-0.06,-0.04
-9.92,8.29,5.49,-1.24,1.02,0.29
8.03,9.44,2.33,-1.06,0.84,0.10
5.90,9.43,1.50,-1.05,-0.71,-0.30
-5.02,9.40,0.85,-1.04,-1.00,-0.24
-3.10,9.51,-0.77,-1.07,-0.49,-0.06
-1.13,9.06,-1.23,-1.28,-0.78,-0.09
-3.08,9.07,-0.35,-1.39,-0.55,0.01
-1.18,8.74,1.45,-1.50,0.00,0.20
-0.19,8.89,2.08,-1.52,0.02,0.20
0.16,8.69,3.27,-1.50,-0.06,0.17
0.29,8.89,3.67,-1.47,-0.11,0.16
0.25,8.62,3.89,-1.40,-0.17,0.12
0.22,8.57,3.58,-1.40,-0.22,0.10
-0.17,8.96,3.86,-1.35,-0.12,0.11
1.19,8.55,3.35,-1.40,-0.19,0.07
0.06,8.76,2.82,-1.52,-0.51,0.02
-1.80,8.80,2.75,-1.68,-0.36,0.14
-0.06,9.48,1.67,-1.96,-0.30,0.21
-0.14,9.70,2.08,-2.17,-0.32,0.29
0.82,9.93,2.45,-2.60,-0.14,0.51
1.63,10.12,2.28,-2.91,-0.25,0.58
1.40,12.00,1.27,-3.36,-0.71,0.68
-0.09,15.94,1.31,-3.68,-0.91,0.67
0.60,15.34,5.54,-4.06,-0.85,0.51
2.58,17.37,7.69,-3.88,-1.08,0.16
0.72,15.46,9.94,-2.83,-1.82,-0.33
-1.05,10.29,14.50,-1.50,-1.61,-0.54
2.53,1.14,12.27,-0.85,-0.56,-0.74
3.82,11.91,6.22,0.50,-0.66,-1.18
-1.30,6.11,7.84,2.27,0.08,-1.27
0.50,2.92,8.46,2.92,0.79,-1.20
2.52,4.59,8.37,4.02,1.23,-1.35
2.24,4.31,8.81,4.74,1.40,-1.28
3.23,3.12,9.75,5.55,1.37,-1.02
5.46,3.76,10.08,6.05,1.00,-0.92
7.47,5.12,11.41,6.84,-0.38,-1.07
5.39,6.14,14.04,7.10,-0.95,-1.35
-2.62,7.15,12.22,6.73,-0.69,-1.31
-5.77,8.09,10.12,6.04,0.10,-0.80
0.70,1.59,1.52,4.13,0.87,-0.09
11.30,-7.92,-5.58,1.77,0.20,-0.50
-2.64,-3.92,0.66,-2.41,-1.74,-0.34
