0.61,11.39,5.87,-0.83,1.36,0.00
3.24,8.54,3.67,-0.58,0.98,-0.13
2.38,8.62,3.79,-0.50,0.45,-0.30
2.35,9.39,3.36,-0.43,0.32,-0.33
2.05,9.22,2.92,-0.38,0.19,-0.36
1.81,9.84,2.77,-0.34,-0.11,-0.47
1.44,9.41,2.24,-0.34,-0.48,-0.59
-2.58,9.49,2.84,-0.36,-0.58,-0.54
-1.98,9.38,3.37,-0.33,-0.17,-0.37
1.46,9.82,3.26,-0.31,-0.06,-0.30
0.64,9.38,3.42,-0.28,-0.40,-0.35
-1.10,9.23,3.54,-0.25,-0.49,-0.32
-1.06,9.14,3.20,-0.21,-0.35,-0.25
-0.04,9.12,2.49,-0.21,-0.26,-0.20
0.13,9.12,2.58,-0.23,-0.26,-0.19
0.49,9.24,2.53,-0.27,-0.29,-0.20
0.39,9.00,2.57,-0.31,-0.35,-0.22
-0.33,9.11,2.79,-0.34,-0.38,-0.23
-0.33,9.11,2.78,-0.37,-0.32,-0.22
-0.40,9.40,3.06,-0.39,-0.28,-0.20
-0.83,9.24,3.31,-0.39,-0.26,-0.19
-0.66,8.89,3.38,-0.38,-0.14,-0.14
0.21,9.01,3.28,-0.39,-0.07,-0.11
0.27,9.10,3.15,-0.42,-0.11,-0.13
0.28,9.02,3.12,-0.46,-0.13,-0.12
0.29,8.87,3.30,-0.52,-0.17,-0.14
0.06,8.93,3.23,-0.56,-0.22,-0.15
-0.09,8.98,3.30,-0.63,-0.27,-0.17
-0.10,8.77,3.27,-0.69,-0.26,-0.15
0.33,8.83,3.22,-0.77,-0.29,-0.17
0.00,8.56,3.29,-0.83,-0.35,-0.20
-0.56,8.73,3.84,-0.93,-0.35,-0.20
-0.59,8.63,4.25,-0.98,-0.31,-0.19
0.45,8.63,4.32,-1.07,-0.32,-0.18
0.84,8.70,4.03,-1.16,-0.46,-0.22
-1.35,9.66,4.03,-1.31,-0.69,-0.26
0.15,9.92,3.35,-1.47,-0.34,-0.18
1.88,9.49,2.53,-1.73,-0.39,-0.24
2.80,9.48,2.65,-1.94,-0.36,-0.27
4.13,10.19,2.86,-2.23,-0.51,-0.34
3.16,10.36,4.19,-2.35,-0.52,-0.36
4.92,9.08,6.07,-2.39,-0.46,-0.48
5.14,8.08,8.35,-2.45,-0.99,-0.78
3.13,8.12,10.50,-2.49,-1.83,-1.28
1.33,9.22,10.68,-2.34,-2.26,-1.51
-1.44,7.66,11.18,-1.46,-2.39,-1.40
-3.06,2.77,11.46,-1.03,-1.97,-1.43
-0.63,8.95,7.92,-0.49,-1.38,-1.52
-0.64,7.87,8.64,0.76,-1.13,-1.47
-0.05,3.76,9.03,2.00,-0.91,-1.24
0.08,3.76,8.26,2.53,-0.74,-1.27
