-0.84,9.01,3.36,-0.12,0.32,-0.72
0.54,8.98,3.72,-0.17,-0.11,-0.72
-0.30,8.56,3.96,-0.20,-0.35,-0.72
0.08,9.02,4.45,-0.22,-0.41,-0.67
0.41,8.85,5.28,-0.17,-0.48,-0.68
0.78,8.49,4.11,-0.12,-0.62,-0.71
0.66,8.57,3.37,-0.18,-0.86,-0.76
-1.18,8.78,3.47,-0.27,-1.16,-0.80
-2.29,8.48,3.23,-0.34,-1.14,-0.75
-2.26,8.86,3.19,-0.50,-0.82,-0.56
-1.46,8.64,4.00,-0.57,-0.61,-0.46
0.36,8.62,4.23,-0.63,-0.55,-0.43
1.07,8.49,3.18,-0.70,-0.70,-0.49
-1.00,8.07,2.91,-0.90,-1.14,-0.61
-2.69,8.41,2.98,-1.09,-1.04,-0.56
-3.03,8.34,2.08,-1.41,-0.46,-0.31
-2.51,8.18,2.09,-1.63,-0.08,-0.14
2.62,7.35,2.44,-2.10,0.43,-0.06
4.78,8.75,1.96,-2.67,-0.05,-0.31
5.00,15.54,7.22,-3.10,-1.28,-0.96
3.33,11.57,5.01,-3.04,-1.78,-1.14
-0.34,9.83,12.42,-3.24,-2.18,-1.24
-3.71,10.34,13.29,-2.91,-2.04,-0.96
-5.09,6.04,12.32,-1.91,-0.94,-0.06
-1.93,9.15,7.04,-1.25,-0.19,0.36
5.11,5.36,6.96,0.35,0.65,1.22
6.67,4.75,5.28,1.09,0.53,1.72
5.74,3.68,5.61,2.14,0.13,2.10
3.94,4.06,6.50,2.62,-0.04,2.22
1.97,4.53,8.00,3.59,-0.24,2.19
0.94,4.64,8.94,4.31,-0.28,2.11
-0.71,6.40,10.43,5.15,-0.21,1.96
-2.76,7.61,12.52,5.60,-0.04,1.81
-4.17,8.24,9.04,5.59,0.97,1.43
-2.85,-5.67,11.18,3.09,2.36,1.70
-7.75,1.40,8.83,-0.48,2.65,-0.24
-6.62,8.11,4.77,-0.71,2.32,-0.75
15.16,16.02,4.30,-0.44,0.31,0.10
0.17,6.39,8.94,-0.56,-0.67,-1.50
-3.58,5.89,7.52,-0.40,1.62,-0.22
1.67,9.55,5.31,-0.26,2.28,0.00
6.02,10.96,3.17,-0.17,1.17,-0.36
1.17,7.37,3.95,-0.25,0.17,-0.63
-1.27,8.70,4.72,-0.33,-0.09,-0.57
-2.23,9.15,4.61,-0.33,0.11,-0.45
-1.25,8.04,4.69,-0.26,0.52,-0.24
1.91,8.13,3.76,-0.30,0.65,-0.18
3.20,8.66,4.31,-0.48,0.26,-0.27
2.32,8.39,5.11,-0.51,-0.04,-0.39
-1.73,7.80,6.69,-0.45,-0.61,-0.57
-3.48,7.61,7.31,-0.38,-0.32,-0.46
-1.38,8.70,6.51,-0.15,0.63,-0.06
1.33,8.59,4.62,-0.11,0.73,0.00
1.48,8.36,3.50,-0.21,0.29,-0.10
0.25,8.34,3.32,-0.36,-0.10,-0.19
-1.42,8.39,2.75,-0.61,-0.25,-0.17
-2.02,8.24,2.42,-0.88,-0.09,-0.05
-1.20,8.77,2.15,-1.35,0.23,0.21
-0.09,9.90,1.99,-1.62,0.30,0.28
1.36,11.33,2.89,-2.28,0.07,0.31
3.68,11.91,4.00,-2.55,-0.03,0.23
4.37,10.74,5.14,-2.84,-0.58,0.00
4.10,11.91,4.75,-3.11,-1.09,-0.09
3.39,9.53,9.18,-3.13,-1.50,-0.37
1.47,9.38,10.56,-3.02,-1.72,-0.39
0.29,5.29,11.47,-2.13,-1.50,-0.49
-0.52,7.76,7.85,-1.38,-1.14,-0.33
-2.72,8.68,7.53,0.30,-0.33,0.15
-0.97,6.03,7.87,1.26,0.32,0.55
2.21,4.43,7.63,2.44,1.14,1.08
3.14,4.68,7.50,3.14,1.27,1.34
3.35,5.11,8.10,4.01,1.04,1.32
3.99,5.41,9.08,4.41,0.88,1.25
4.08,7.22,9.50,5.00,0.44,1.03
3.54,7.89,9.64,5.38,0.05,0.77
1.03,8.67,9.28,5.67,-0.30,0.47
-2.42,8.29,7.63,5.60,-0.30,0.40
-1.95,6.49,5.28,4.97,0.65,0.72
0.38,0.84,3.38,3.49,1.35,0.76
2.15,4.04,0.98,1.33,0.72,0.43
3.94,2.96,1.36,0.34,0.03,0.21
2.98,1.47,5.14,-1.36,-1.28,-0.60
-0.26,6.12,8.57,-2.68,-1.96,-1.24
-3.31,18.63,3.06,-1.61,-1.45,-0.95
-6.12,6.32,4.19,-0.60,-0.16,-0.66
-2.57,11.39,9.53,-1.28,1.72,0.00
1.92,10.92,7.91,-1.05,2.87,0.64
7.20,9.45,5.69,-1.17,2.37,0.08
6.32,8.23,4.88,-1.09,1.23,-0.37
1.61,9.35,5.07,-0.93,-0.61,-0.96
-2.65,9.13,5.31,-0.82,-0.82,-0.96
-2.82,8.91,4.45,-0.69,0.12,-0.61
-0.29,9.48,4.20,-0.64,0.47,-0.42
1.38,8.73,4.61,-0.56,0.24,-0.40
2.06,8.75,4.07,-0.55,-0.06,-0.48
2.01,9.06,3.45,-0.61,-0.57,-0.65
-0.07,8.89,3.57,-0.65,-0.93,-0.74
-3.35,8.43,4.36,-0.72,-1.21,-0.75
-4.57,8.85,5.61,-0.72,-0.81,-0.55
-1.57,8.24,5.78,-0.62,0.19,-0.17
0.94,8.57,5.50,-0.58,0.47,-0.03
1.59,8.80,5.69,-0.54,0.30,-0.07
1.05,8.61,5.11,-0.51,-0.01,-0.19
-0.23,8.92,4.71,-0.54,-0.26,-0.24
-0.39,8.60,4.29,-0.59,-0.23,-0.21
-0.47,9.03,2.39,-0.79,-0.18,-0.10
-0.56,8.75,2.29,-1.03,-0.19,-0.05
