0.48457,8.4382,4.87,-0.0044444,-0.010754,-0.013333
0.46073,8.4463,4.92,-0.0022389,-0.0055221,-0.0066249
0.47823,8.45,4.8894,-0.00497,-0.0016367,-0.00052557
0.46001,8.43,4.89,0.0024505,0.0015676,0.0059819
0.47866,8.4387,4.894,0.0033333,0.0055807,0.012197
0.57996,8.46,4.89,0.0033333,0.009301,0.014619
0.60533,8.41,4.8882,0.0055556,0.0077901,0.010006
0.63,8.4182,4.8918,0.0044444,0.0011111,0.0066365
0.60926,8.4585,4.9,0.0056799,0.0018275,0.00071639
0.58968,8.42,4.84,0.0040766,-0.0031494,-0.0079693
0.53367,8.4109,4.8763,-0.0011111,-0.010676,-0.0078399
0.5014,8.4486,4.9014,-1.829e-05,-0.003315,-0.0066667
0.49062,8.4406,4.8725,-0.0019313,-0.00058179,-0.0036242
0.49041,8.4406,4.9006,0.0020188,0.0044444,-0.0018153
0.51,8.4481,4.9333,-0.0011289,-0.0020444,0.0011467
0.51831,8.4051,4.9132,0.0033622,0.0033333,0.0066522
0.55791,8.41,4.9095,0.001737,0.0065415,0.0044444
0.54025,8.43,4.9192,0.0024204,0.0035315,0.0044444
0.59603,8.41,4.876,0.0033716,0.0054024,0.0066667
0.58,8.4651,4.9234,0.0033094,-0.0033573,0.0011351
0.53861,8.4786,4.8972,0.0012918,-0.0017916,-0.00089581
0.54,8.4198,4.8704,0.0035813,0.0037005,-0.00086312
0.53582,8.4258,4.8842,-0.0011373,7.8476e-05,-0.0010326
0.55156,8.4538,4.8916,-2.3614e-05,-0.0022695,0.002175
0.52971,8.4297,4.8603,0.0006884,-0.0017995,-0.00021135
0.52036,8.4414,4.8814,0.00036132,-0.0031527,0.00093045
0.53157,8.45,4.8937,-0.00025073,0.0022222,-0.00012537
0.53178,8.4336,4.9082,0.0023402,4.7189e-05,0.0033805
0.53054,8.4103,4.9097,0.0022222,-0.0019168,0.0025277
0.56073,8.4504,4.8896,0.0037375,0.0011111,0.00070691
0.55798,8.408,4.8999,0.0022222,-0.0052569,0
0.51727,8.4256,4.8685,3.8651e-05,0.00011595,0
0.52943,8.49,4.8606,0.00088279,0.0028919,0.0017808
0.48914,8.4304,4.9,-0.0015248,0.0057299,0.0012855
0.49127,8.4228,4.9003,0.0041748,0.0066667,0.0045343
0.58908,8.4433,4.8812,0.0021661,0.0098318,0.0076656
0.62,8.4001,4.8801,0.00089327,0.0046842,0.0026798
0.57115,8.4089,4.92,-0.0019622,-0.01191,-0.0033333
0.53988,8.4551,4.8752,0.00022998,-0.0055556,-0.0043678
0.58889,8.4244,4.8667,-0.0011111,-0.0021813,-0.0055964
0.55801,8.448,4.878,0.00031557,-0.0074622,-0.0082577
0.45946,8.4505,4.8884,-0.0012394,-0.0080344,-0.0058122
0.46869,8.4122,4.8765,0,0.0034276,-0.0022222
0.55532,8.4165,4.8912,-0.0022222,0.010919,0.0022222
0.59454,8.4311,4.9056,-0.00089194,0.0022375,0.0022222
0.56098,8.433,4.873,0.00074421,-0.0022222,0.0001223
0.57949,8.46,4.9,0.00059355,0.0018772,-0.0020497
0.5544,8.4511,4.9111,-0.0019056,-0.0021167,-0.0023278
0.52256,8.4174,4.8949,0.00011196,-0.0021103,-0.0033333
0.56784,8.4589,4.9022,-0.0033333,-0.0062133,-0.0044444
0.52133,8.4596,4.92,0.0019246,-0.0057044,-0.0026687
0.49,8.42,4.8829,-0.0038104,-0.00047705,-0.0010205
0.53178,8.4482,4.88,0.0025345,0.0066667,0.00191
0.57597,8.448,4.911,0.00082952,0.0020345,-0.00082952
0.55835,8.4117,4.9017,-0.0001082,-0.011681,-0.0012193
0.52,8.4392,4.92,-0.0013799,0.00012033,0.00087044
0.53124,8.4488,4.9069,0.004188,0.0030769,0.0019658
0.54211,8.41,4.8611,0.0043179,0.0051759,0
0.54677,8.4497,4.8502,0.0024404,-0.0031152,-0.0024607
0.51644,8.46,4.8861,-0.0012311,-0.0033333,-0.0012311
0.5285,8.4455,4.9055,-2.1548e-05,0.0014528,-0.0011327
0.54121,8.4336,4.93,-0.0019334,0.0062334,0.0009667
