0.39684,8.71,-4.476,0.0011111,-0.0088889,0.0041367
0.4138,8.7069,-4.4562,0,-0.0028377,0.0071623
0.42391,8.7078,-4.5022,0.0020368,0.0011111,0.0077778
0.44298,8.7181,-4.503,0.00040301,0.0046478,0.0083842
0.48523,8.7252,-4.52,-2.0194e-05,0.0066667,0.0077778
0.5,8.7059,-4.4706,0.00022493,0.0066365,0.0061262
0.48723,8.71,-4.4872,-3.8955e-05,0.0066667,0.0067056
0.47007,8.6967,-4.4266,0.00047036,0.0041309,0.0033333
0.46054,8.7095,-4.48,0.0018148,0.0045247,0.0029815
0.45,8.7242,-4.4942,0.0002425,0.0056967,0.0030908
0.42114,8.7084,-4.5,0.0005425,0.0060719,0.0022222
0.46038,8.6965,-4.4638,0.00045308,0.0053074,0.0039914
0.46383,8.7084,-4.47,-0.00046646,0.0050891,0.0028669
0.46587,8.71,-4.45,-0.00027412,0.0022222,0.0044444
0.44268,8.7127,-4.4773,0.0001004,-0.00043006,0.0033333
0.46,8.73,-4.493,-0.0006642,-0.00044691,0.0022222
0.45451,8.7155,-4.489,0.0023867,0.0044444,0.0026955
0.46195,8.71,-4.464,0.0024865,-0.00084688,0.0022222
0.47744,8.71,-4.4826,-0.0011013,0.0022369,0.0022124
0.46692,8.7208,-4.4538,-0.0020859,0.0018711,0.0018711
0.46524,8.7305,-4.5,0.0029948,0.003478,0.00048321
0.45042,8.7248,-4.4987,-0.0029745,-0.00043751,0.0017847
0.45404,8.716,-4.4781,-0.00028934,-0.001522,-0.00070022
0.44216,8.7039,-4.4639,-0.00048776,-0.00031168,0.00048776
0.47657,8.71,-4.4867,0.0001694,-0.003418,0.00059791
0.47253,8.7163,-4.4563,-0.0015503,-0.0033333,0.00067192
0.46,8.7292,-4.49,0.0030138,-0.0001065,-0.0017199
0.43366,8.7,-4.49,0,-0.0019041,0.0012678
0.43,8.6823,-4.5108,-0.00062376,-0.00048735,0.0009747
0.46307,8.7169,-4.4631,0.0031089,-0.00084621,0.001468
0.49224,8.7278,-4.4878,0.00052324,0.0018136,0.0015197
0.47669,8.71,-4.4433,0.00062895,-0.0015094,-0.0022222
0.46183,8.7318,-4.4782,-0.00051615,-0.0012904,-0.0013692
0.43648,8.7294,-4.4535,0.0013788,-0.0036011,0.0019411
0.43555,8.7344,-4.46,-0.00016738,0.00041097,-0.00028917
0.44586,8.7241,-4.4741,0.0028083,0.0028083,0.00058605
0.46396,8.704,-4.4802,-0.00041349,-0.00098176,0.00082698
0.46398,8.704,-4.462,-4.1108e-05,0.00072704,0.0022633
0.46848,8.72,-4.4558,-0.0021572,0.0015032,0.0025492
0.45931,8.72,-4.4536,0.00064935,-0.0026154,0.00039322
0.45,8.7176,-4.4914,0,-0.00084231,0.0016487
0.47628,8.6963,-4.4637,0,0.00087131,0.0019824
0.47534,8.7053,-4.4753,-0.0010203,-0.0011111,-9.0763e-05
0.49147,8.71,-4.4815,0.0014909,0.00037271,-0.0011181
